metadata_alive,metadata_alive_since,metadata_anonymity,metadata_average_timeout,metadata_first_seen,metadata_asn,metadata_asname,metadata_city,metadata_continent,metadata_continent_code,metadata_country,metadata_country_code,metadata_district,metadata_hosting,metadata_isp,metadata_latitude,metadata_longitude,metadata_mobile,metadata_org,metadata_proxy,metadata_region,metadata_status,metadata_timezone,metadata_zip,metadata_last_update,metadata_last_seen,dest_port,metadata_protocol,metadata_proxy_address,metadata_ssl,metadata_timeout,metadata_times_alive,metadata_times_dead,metadata_uptime,dest_ip
True,1788912380.2521,elite,4517.5666079592,1788901205.4291,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788898510,1788912381.1165,4842,socks5,45.74.31.42:4842,True,8601.4482975006,268,100,72.826086956522,45.74.31.42
True,1788912381.1049,transparent,5657.8978306932,1785335333.0398,AS4775 Globe Telecoms,GLOBE-TELECOM-AS,Baybay,Asia,AS,Philippines,PH,,False,Globe Telecom,10.6765,124.7953,False,,True,Eastern Visayas,success,Asia/Manila,6521,1788359101,1788912381.1049,8082,http,180.191.231.112:8082,True,3103.1112670898,4359,24755,14.972178333448,180.191.231.112
True,1788912267.0005,transparent,6095.9177838579,1787826794.2256,AS5087 Lanka Communication Services,LANKA-COM,Colombo,Asia,AS,Sri Lanka,LK,Colombo Division,False,Lanka Communication Services (Pvt) Ltd.,6.91301,79.8547,False,Lanka Communication Services (Pvt) Ltd,True,Western Province,success,Asia/Colombo,00100,1788429149,1788912381.1015,2525,http,116.12.85.67:2525,False,3482.8088283539,2686,6019,30.855829982769,116.12.85.67
True,1788911633.6493,elite,3194.1961857785,1765045855.6162,AS329407 Universite Cheikh Anta DIOP de DAKAR,UCAD1,Dakar,Africa,AF,Senegal,SN,Fann-Point E-Amitié,False,Universite Cheikh Anta DIOP de DAKAR,14.6911,-17.4706,False,ENSUT-LPA,True,Dakar,success,Africa/Dakar,,1788635777,1788912380.9628,80,http,196.1.97.198:80,False,389.33134078979,272446,148392,64.738925667359,196.1.97.198
True,1788912380.909,elite,6147.1554577877,1776087025.8995,AS153320 SANDCLOCK SERVICE TRADING COMPANY LIMITED,SSTCL-AS-AP,Quận Một,Asia,AS,Vietnam,VN,,False,Sandclock Service Trading Company Limited,10.7748,106.704,False,Toan MY Service Business LLC,True,Ho Chi Minh City (HCMC),success,Asia/Ho_Chi_Minh,,1788786762,1788912380.909,9000,socks4,160.250.54.5:9000,True,8003.4012794495,249190,306529,44.841007775512,160.250.54.5
True,1788912380.8461,transparent,6143.6162235269,1786813713.2643,AS272991 NewTek S. de R.L de C.V,NewTek S. de R.L de C.V,Choloma,North America,,Honduras,HN,,False,NewTek S. de R.L de C.V,15.6174,-87.9522,False,NewTek S. de R.L de C.V,True,Cortés Department,success,America/Tegucigalpa,,1788625136,1788912380.8461,999,http,45.182.20.178:999,False,2616.4166927338,4355,13830,23.948309045917,45.182.20.178
True,1788912380.7801,transparent,6293.5544334908,1780627123.8922,AS141642 PT Ring Media Nusantara,IDNIC-RINGNET-AS-ID,Sumedang,Asia,AS,Indonesia,ID,,False,PT Ring Media Nusantara,-6.85861,107.916,False,,True,West Java,success,Asia/Jakarta,,1788775991,1788912380.7801,8080,http,103.162.63.70:8080,True,8739.9101257324,9362,33521,21.831494998018,103.162.63.70
True,1788912229.6007,transparent,6325.8208036423,1784162327.4678,"AS272112 TELECABLE DOMINICANO, S.A.","TELECABLE DOMINICANO, S.A.",Santo Domingo Oeste,North America,,Dominican Republic,DO,,False,"TELECABLE DOMINICANO, S.A.",18.5,-70.0,False,Telecable Dominicano S.A,True,Santo Domingo Province,success,America/Santo_Domingo,10212,1788393768,1788912380.7735,999,http,149.2.83.178:999,False,2545.5086231232,6889,32509,17.485659170516,149.2.83.178
True,1788912380.7413,elite,12092.911251237,1788119493.7479,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788723288,1788912380.7413,36685,http,174.138.165.202:36685,False,19970.170259476,428,3929,9.8232728941933,174.138.165.202
True,1788912380.7122,elite,4486.9678138293,1788479104.8542,AS42546 UKRANIAN OPTICAL SYSTEMS AND TECHNOLOGIES LLC,UOS,Kyiv,Europe,EU,Ukraine,UA,,False,Maetok rtr,50.4219,30.3982,False,Pavel Primak,True,Kyiv City,success,Europe/Kiev,31500,1788477406,1788912380.7122,1060,socks4,194.150.233.246:1060,True,3844.2442417145,1884,12667,12.947563741324,194.150.233.246
True,1788912076.5331,elite,6392.8017314545,1786786653.5966,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788599205,1788912380.6992,10938,socks5,111.119.162.248:10938,True,7092.8902626038,13690,25938,34.546280407792,111.119.162.248
True,1788912380.6889,transparent,8623.9668640097,1750686196.4882,AS267595 MILANIN NET,MILANIN NET,Penápolis,South America,SA,Brazil,BR,,False,Milanin NET,-21.3902,-50.1186,False,MILANIN,True,São Paulo,success,America/Sao_Paulo,16300,1788777879,1788912380.6889,8080,http,45.71.15.2:8080,False,3754.52876091,13016,89814,12.657784693183,45.71.15.2
True,1788911109.4281,elite,3889.8485171154,1785488042.7296,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Frankfurt am Main,Europe,EU,Germany,DE,,True,"Alibaba (US) Technology Co., Ltd.",50.1169,8.6837,False,Alibaba.com LLC,True,Hesse,success,Europe/Berlin,60313,1788509328,1788912380.5641,1080,socks5,47.245.165.201:1080,True,1684.5619678497,163616,10224,94.118729866544,47.245.165.201
True,1788912380.5597,elite,2021.1475506382,1783322531.8163,AS44032 PP TRCCity TV center,L4-AS,Kropyvnytskyi,Europe,EU,Ukraine,UA,,False,"PP ""TRC""City TV center""",48.5043,32.263,False,"PP ""TRC""City TV center""",True,Kirovohrad Oblast,success,Europe/Kyiv,25000,1788763365,1788912380.5597,4153,socks4,81.162.249.129:4153,True,7324.8615264893,96631,142684,40.378162672628,81.162.249.129
True,1788912035.945,elite,9726.923309962,1786782702.4588,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788593636,1788912380.4261,10924,socks4,111.119.162.248:10924,True,13508.604049683,36727,48890,42.896854596634,111.119.162.248
True,1788912368.2166,elite,5128.746323653,1776086206.619,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,True,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1788529581,1788912380.3981,1080,socks5,144.124.253.249:1080,True,5161.4882946014,55069,102172,35.022036237368,144.124.253.249
True,1788912343.5336,elite,9608.7797915678,1784599021.5792,AS57494 Adman LLC,ADMAN-AS,Novosibirsk,Europe,EU,Russia,RU,,True,Adman LLC,55.0386,82.9425,False,"JSC ""TIMEWEB""",True,Novosibirsk Oblast,success,Asia/Novosibirsk,630000,1788830817,1788912380.3964,9151,socks4,186.246.14.108:9151,True,8003.5679340363,53818,112877,32.285311497046,186.246.14.108
True,1788912380.3941,elite,7482.1471445488,1788732161.494,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788730515,1788912380.3941,33542,http,174.138.165.211:33542,False,7754.4770240784,66,976,6.3339731285988,174.138.165.211
True,1788912380.3694,transparent,6037.3927839481,1745997330.8708,AS6147 INTEGRATEL PERÚ S.A.A.,INTEGRATEL PERU S.A.A.,Lima,South America,SA,Peru,PE,,False,Telefonica del Peru S.A.A.,-12.046,-77.0305,False,Telefonica Del Peru SAA,True,Lima Province,success,America/Lima,,1788412474,1788912380.3694,3128,http,200.107.142.36:3128,False,1101.9954681396,32608,383939,7.8281682499214,200.107.142.36
True,1788912063.5306,transparent,5968.1912107365,1757835019.3782,AS132199 Globe Telecom Inc.,GLOBE-MOBILE-5TH-GEN-AS,Lahug,Asia,AS,Philippines,PH,,False,Globe Telecom,10.3099,123.893,True,,True,Central Visayas,success,Asia/Manila,6000,1788858559,1788912380.2488,8080,http,180.190.184.82:8080,False,14088.196754456,51153,339420,13.096911460854,180.190.184.82
True,1788912380.2441,elite,5145.8356785403,1781190330.0707,AS31898 Oracle Corporation,ORACLE-BMC-31898,Tokyo,Asia,AS,Japan,JP,,True,Oracle Corporation,35.798,140.1803,False,Oracle Cloud Infrastructure (ap-tokyo-1),True,Tokyo,success,Asia/Tokyo,270-1351,1788446629,1788912380.2441,1080,socks5,152.70.107.226:1080,True,8572.5536346436,55615,78944,41.331311915219,152.70.107.226
True,1788912146.125,transparent,6233.2005720278,1786264401.8802,AS136121 PT Digital Media Telematika,DIGITNET-AS-ID,Gunung Kendil,Asia,AS,Indonesia,ID,,False,DIGITNET,-7.33167,110.404,False,,True,Central Java,success,Asia/Jakarta,,1788681606,1788912380.1577,8090,http,103.154.231.61:8090,False,7656.8174362183,5932,17879,24.912855402965,103.154.231.61
True,1788911871.9317,elite,3805.056485787,1788301105.639,AS4808 China Unicom Beijing Province Network,CHINA169-BJ,Jinrongjie,Asia,AS,China,CN,Xicheng District,False,China Unicom Beijing Province Network,39.9236,116.36,False,,False,Beijing,success,Asia/Shanghai,,1788903152,1788912380.144,18888,http,111.206.4.163:18888,True,3928.8628101349,10132,348,96.679389312977,111.206.4.163
True,1788912380.0332,transparent,5931.9770611879,1772922605.1566,AS138862 PT. DIGITAL NETWORK SETIAWAN,DNS-AS-ID,Bandar Lampung,Asia,AS,Indonesia,ID,,False,Digital Network Setiawan,-5.3864,105.2902,False,,True,Lampung,success,Asia/Jakarta,35131,1788821598,1788912380.0332,8080,http,103.139.99.230:8080,True,3767.97914505,11656,47960,19.551798174987,103.139.99.230
True,1788911754.7785,transparent,4115.1421232539,1786812756.4886,AS263703 VIGINET C.A,VIGINET C.A,Táriba,South America,SA,Venezuela,VE,,False,Viginet C.A,7.82117,-72.2233,False,Viginet C.A,True,Táchira,success,America/Caracas,,1788626108,1788912380.0041,999,http,190.97.241.106:999,True,621.12879753113,13783,11060,55.480417018879,190.97.241.106
True,1788912379.9933,elite,12132.153072576,1788066818.5405,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,Secured Servers LLC,True,Arizona,success,America/Phoenix,85001,1788669450,1788912379.9933,38004,http,174.138.165.211:38004,False,8785.801410675,349,4077,7.8852236782648,174.138.165.211
True,1788912379.9852,transparent,5775.2817765797,1778381238.8958,AS149360 PT Indo Telemedia Solusi,IDNIC-INTELMEDIA-AS-ID,Pasanggrahan,Asia,AS,Indonesia,ID,,False,PT Indo Telemedia Solusi,-7.38358,108.871,False,PT. SMART COMPUTER SERVICE,True,Central Java,success,Asia/Jakarta,,1788661886,1788912379.9852,8080,http,160.19.19.100:8080,False,2876.3444423676,23318,68436,25.413605946335,160.19.19.100
True,1788912379.9568,transparent,5794.3715391585,1786340664.3034,AS147118 PT Ameera Mega Buana,IDNIC-AMEERA-AS-ID,Loklaga,Asia,AS,Indonesia,ID,,False,PT Ameera Mega Buana,-2.71244,115.373,False,PT Ameera Mega Buana,True,South Kalimantan,success,Asia/Makassar,,1788759010,1788912379.9568,8090,http,103.175.202.165:8090,False,4170.1595783234,5085,17373,22.642265562383,103.175.202.165
True,1788912379.9525,elite,6158.0337941032,1734271482.4991,AS45650 VIA NET COMMUNICATION LTD.,VIANET-NP,Kathmandu,Asia,AS,Nepal,NP,,False,Vianet Communications Pvt. Ltd,27.7108,85.3251,False,NET COMMUNICATION PUBLIC LIMITED,True,Bagmati Province,success,Asia/Kathmandu,,1788313528,1788912379.9525,8080,http,110.44.115.83:8080,False,3107.7842712402,58723,597075,8.9544341397808,110.44.115.83
True,1788912139.3456,transparent,6245.8149322334,1770850231.2298,AS263702 GRUPO ZGH SPA,GRUPO ZGH SPA,Santiago,South America,SA,Chile,CL,,False,Grupo ZGH SpA,-33.4521,-70.6536,False,Grupo ZGH SpA,True,Santiago Metropolitan,success,America/Santiago,34033,1788392443,1788912379.9497,999,http,38.7.195.55:999,False,5282.0703983307,91880,212450,30.190911181941,38.7.195.55
True,1788912379.878,transparent,5524.659707642,1780926317.077,AS142201 PT Axindo Infinitas Network,IDNIC-AXINDO-AS-ID,Pringsewu,Asia,AS,Indonesia,ID,,False,PT Axindo Infinitas Network,-5.3561,104.977,False,,True,Lampung,success,Asia/Jakarta,35373,1788786417,1788912379.878,8181,http,192.232.48.26:8181,False,2556.3685894012,18767,55549,25.25297378761,192.232.48.26
True,1788912379.8744,transparent,6446.2768340456,1788621785.0824,AS52361 ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,ARSAT - Empresa Argentina de Soluciones Satelitales S.A.,Benavídez,South America,SA,Argentina,AR,,False,ARSAT - Empresa Argentina de Soluciones Satelitales S.A,-34.4152,-58.6868,False,Mamani Néstor Benigno,False,Buenos Aires,success,America/Argentina/Buenos_Aires,1621,1788617917,1788912379.8744,999,http,181.209.96.158:999,False,8001.079082489,207,1534,11.889718552556,181.209.96.158
True,1788883142.3639,transparent,643.63440315151,1786015491.4161,AS31898 Oracle Corporation,ORACLE-BMC-31898,Jeddah,Asia,AS,Saudi Arabia,SA,,True,Oracle Corporation,21.5168,39.2192,False,Oracle Cloud Infrastructure (me-jeddah-1),True,Mecca Region,success,Asia/Riyadh,,1788432470,1788912379.8658,3128,http,130.110.103.245:3128,True,309.47279930115,49710,1547,96.981875646253,130.110.103.245
True,1788912379.8128,transparent,5875.2634246241,1788076573.1121,AS9299 Philippine Long Distance Telephone Company,IPG-AS-AP,Mallig,Asia,AS,Philippines,PH,,False,Philippine Long Distance Telephone Co.,17.2128,121.611,False,Philippine Long Distance Telephone Company,True,Cagayan Valley,success,Asia/Manila,,1788680903,1788912379.8128,5050,http,49.151.64.103:5050,True,7999.8836517334,1760,4281,29.134249296474,49.151.64.103
True,1788902688.2591,elite,769.44403280219,1710541373.1267,"AS45102 Alibaba (US) Technology Co., Ltd.",ALIBABA-CN-NET,Charlottesville,North America,,United States,US,,True,Alibaba.com LLC,37.4316,-78.6569,False,ALICLOUD-US,True,Virginia,success,America/New_York,22902,1788858027,1788912379.8107,3128,http,47.89.184.18:3128,True,209.83481407166,826191,164553,83.390966788595,47.89.184.18
True,1788912250.253,transparent,5218.8950036072,1783328685.5993,AS35699 Adamo Telecom Iberia S.A.,ADAMOEU-AS,Vidreres,Europe,EU,Spain,ES,,False,Adamo Telecom Iberia S.A Catalonia,41.7859,2.7813,False,Adamo Telecom Iberia S.A.U,True,Catalonia,success,Europe/Madrid,17411,1788769861,1788912379.8014,8080,http,91.126.244.112:8080,False,3277.1553993225,14477,37063,28.088863019014,91.126.244.112
True,1788912373.2479,elite,5437.4944361011,1788888423.6247,AS219326 SULAVI LTD,SULAVIL,Eygelshoven,Europe,EU,The Netherlands,NL,,True,Secure Internet LLC,50.8933,6.05805,False,Internet Security - AU,True,Limburg,success,Europe/Amsterdam,6471,1788885481,1788912379.5711,4461,socks5,45.74.31.42:4461,True,4556.186914444,398,277,58.962962962963,45.74.31.42
True,1788912257.2558,elite,1964.9515929278,1783677955.1351,AS51167 Contabo GmbH,CONTABO,Lauterbourg,Europe,EU,France,FR,,True,Contabo GmbH,48.9742,8.1851,False,Contabo GmbH,True,Grand Est,success,Europe/Paris,67630,1788514897,1788912379.5213,3128,http,173.212.234.174:3128,False,973.34599494934,11950,33720,26.165973286621,173.212.234.174
True,1788912269.3035,elite,11196.52065864,1788750896.4138,AS20454 SECURED SERVERS LLC,SSASN2,Phoenix,North America,,United States,US,,True,Secured Servers LLC,33.4532,-112.0748,False,InternetXS,True,Arizona,success,America/Phoenix,85001,1788748383,1788912379.4769,36956,http,174.138.162.37:36956,False,19547.753810883,52,812,6.0185185185185,174.138.162.37
True,1788912379.4749,elite,11998.50422323,1788291094.6401,AS210644 AEZA INTERNATIONAL LTD,AEZA-AS,Frankfurt Am Main,Europe,EU,Germany,DE,,True,xorek.cloud International LTD,50.1153,8.6805,False,xorek.cloud International LTD,True,Hesse,success,Europe/Berlin,60313,1788893831,1788912379.4749,1080,socks5,150.241.71.85:1080,True,10798.841238022,7159,8290,46.339568904136,150.241.71.85
True,1788912379.3029,elite,4734.8016609828,1776078373.0964,AS45916 Gujarat Telelink Pvt Ltd,GTPL-AS-AP,Navsari,Asia,AS,India,IN,,False,Gtpl Solanki Cable Network Pvt Ltd,20.9468,72.9257,False,Gtpl Broadband Pvt. Ltd.,True,Gujarat,success,Asia/Kolkata,396445,1788324717,1788912379.3029,6667,socks5,150.129.115.253:6667,True,4120.5475330353,16771,55561,23.186141680031,150.129.115.253
True,1788911920.4479,elite,12301.818893895,1788135715.556,AS16276 OVH SAS,OVH,Erith,Europe,EU,United Kingdom,GB,,True,OVH SAS,51.4808,0.174675,False,OVH Ltd,True,England,success,Europe/London,DA8,1788737524,1788912379.2747,21,http,57.128.183.212:21,True,6788.2206439972,2311,3675,38.606749081189,57.128.183.212
True,1788912031.6507,elite,8163.832089721,1786782640.2879,AS132165 Connect Communications,CONNECT-AS-AP,Tando Adam,Asia,AS,Pakistan,PK,,False,Connect Communication,25.8943,68.5247,False,WANGSU,True,Sindh,success,Asia/Karachi,68050,1788596315,1788912379.1999,10928,socks4,111.119.162.248:10928,True,9635.4880332947,46834,44731,51.148364549773,111.119.162.248
True,1788912379.1231,elite,15971.306437573,1786312224.3966,AS31898 Oracle Corporation,ORACLE-BMC-31898,Ashburn,North America,,United States,US,,True,Oracle Corporation,39.018,-77.539,False,Oracle Cloud Infrastructure (us-ashburn-1),True,Virginia,success,America/New_York,20147,1788729048,1788912379.1231,9050,socks5,129.80.80.197:9050,True,14252.422094345,18689,43575,30.015739432096,129.80.80.197
True,1788912311.3908,elite,10922.475633078,1784695950.043,AS9123 JSC TIMEWEB,TimeWeb-AS,Moscow,Europe,EU,Russia,RU,,True,"JSC ""TIMEWEB""",55.7487,37.6187,False,TimeWeb Ltd,True,Moscow,success,Europe/Moscow,101000,1788412796,1788912379.1187,9150,socks5,77.95.201.16:9150,True,11558.244466782,22951,49655,31.610335234003,77.95.201.16
True,1788912259.6061,elite,4483.9629652826,1776589670.2792,AS216071 SERVERS TECH FZCO,VDSINA,Amsterdam,Europe,EU,The Netherlands,NL,,True,Servers Tech Fzco,52.3716,4.8883,False,Servers Tech Fzco,True,North Holland,success,Europe/Amsterdam,1012,1788513938,1788912379.0827,12546,socks5,91.84.98.74:12546,True,674.38983917236,31500,82996,27.511878144215,91.84.98.74
True,1788912379.0409,transparent,5397.5254551977,1788840414.1584,AS135607 Infinivan Incorporated,INFINIVAN-AS-AP,Manila,Asia,AS,Philippines,PH,,False,Infinivan Incorporated,14.5413,121.0184,False,Toslink,False,Metro Manila,success,Asia/Manila,1229,1788837812,1788912379.0409,5050,http,61.245.9.172:5050,True,3608.7925434113,117,391,23.031496062992,61.245.9.172
True,1788912378.9728,elite,2599.0757736939,1788824147.0371,AS45903 CMC Telecom Infrastructure Company,CMCTELECOM-VN,Mai Dich,Asia,AS,Vietnam,VN,,False,CMC Telecom Infrastructure Company,21.0304,105.784,False,CMC Telecom Infrastructure Company,False,Hanoi,success,Asia/Bangkok,,1788822273,1788912378.9728,10128,http,203.205.49.2:10128,False,543.49088668823,151,494,23.410852713178,203.205.49.2
True,1788912378.9543,elite,1245.0848062376,1776081473.2516,AS57529 JSC GTNT,GTNT-AS,Moscow,Europe,EU,Russia,RU,,False,ZAO GTNT,55.7569,37.6151,False,JSC GTNT,True,Moscow,success,Europe/Moscow,144700,1788848042,1788912378.9543,1080,socks5,195.19.50.114:1080,True,2682.2254657745,33048,67742,32.78896715944,195.19.50.114
True,1788912378.8808,transparent,6067.8740525231,1744458520.8373,AS28458 IENTC S DE RL DE CV,IENTC S DE RL DE CV,Fraccionamiento Colinas del Sol,North America,,Mexico,MX,,False,Cogent Communications,19.3722,-99.7403,False,IENTC S de RL de CV,True,México,success,America/Mexico_City,50903,1788313053,1788912378.8808,3128,http,38.194.245.231:3128,True,8857.5072288513,8106,166451,4.6437553349336,38.194.245.231
True,1788912221.1633,transparent,6061.2858712888,1787776173.871,AS152082 PT Infonusa Teknologi Telekomunikasi Nusantara,INFONUSANET-AS-ID,Madiun,Asia,AS,Indonesia,ID,,False,PT Infonusa Teknologi Telekomunikasi Nusantara,-7.7163,111.6152,False,,True,East Java,success,Asia/Jakarta,63171,1788381020,1788912378.8368,8080,http,157.10.89.164:8080,False,8112.5957965851,2225,6460,25.618883131837,157.10.89.164
True,1788912166.5024,elite,1805.6854442017,1788500726.1495,"AS132203 Tencent Building, Kejizhongyi Avenue",TENCENT-NET-AP-CN,Santa Clara,North America,,United States,US,,True,OPHL,37.353,-121.9544,False,"Tencent cloud computing (Beijing) Co., Ltd.",False,California,success,America/Los_Angeles,95052,1788498288,1788912378.834,1080,socks5,49.51.250.24:1080,True,1435.9383583069,2859,4892,36.885563153142,49.51.250.24
